text,category,keywords,campaign_id,action,target_gender,target_age_range,target_city,target_state,target_country,target_income_bucket,target_device,cpc,cpa,budget,date_range,time_range
Black Diamond Primrose AL Harness - For Women,Sports & Fitness,"outdoor,recreation,reation,climbing",a6711b1c-9141-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00134,0.0386,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '12:00:00'}"
"Plastic Resealable Bag, Clear Suffocation Warning Poly Bags, 14 x 20 Inch, 1.5 Mil, 1000 Pack",Tools & Hardware,"industrial,scientific,packaging,shipping",ab9dad64-9149-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",All,All,India,All,All,0.00125,0.0317,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '15:00:00'}"
"SUPSOO Sports Bras for Women,Crisscross Back Straps Bra, High Impact Support for Yoga Gym Workout Fitness",Sports & Fitness,"sports,exercise,yoga",bac0f10c-9149-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '25', 'end': '35'}",Mumbai,Maharashtra,India,All,All,0.00106,0.0182,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
theBalm Schwing and Mad Lash Liquid Eyeliner and Mascara Kit,Clothing & Accessories,"b,e,a,u,t,y,,,m,a,k,e,u,p",e6098556-9142-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '20', 'end': '30'}",Mumbai,Maharashtra,India,All,All,0.00080,0.0092,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '11:00:00'}"
"3 Sprouts Organizer Container Cube Storage Box for Kids & Toddlers, Rhino Yellow",Home & Kitchen,"h,o,m,e,,,k,i,t,c,h,e,n,,,h,o,m,e,,,s,t,o,r,a,g,e",d67ece0a-9149-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Patna,Bihar,India,All,Linux Computer,0.00128,0.0401,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '20:00:00'}"
"3 Sprouts Organizer Container Cube Storage Box for Kids & Toddlers, Rhino Yellow",Home & Kitchen,"h,o,m,e,,,k,i,t,c,h,e,n,,,h,o,m,e,,,s,t,o,r,a,g,e",d67ece0a-9149-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Patna,Bihar,India,All,Linux Computer,0.00128,0.0401,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '20:00:00'}"
"Power Strip with USB, NTONPOWER Travel Power Strip, 3 USB 3 Outlets Desktop Charging Station with 5ft Extension Cord Compact for Travel, Cruise Ship, Dorm Room, Nightstand and Hotel - White",Computer,"computers,power,strips",f74466f4-9149-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00110,0.0437,900,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
"MIER Men's Lightweight Hiking Pants Quick Dry Cargo Pants with YKK Zipper Pockets, Water Resistant",Sports & Fitness,"outdoor,recreation,reation,climbing",20a63fe0-9145-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '30'}",Mumbai,Maharashtra,India,All,All,0.00032,0.0510,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '18:00:00'}"
"8GB Kit (2GBX4) DDR2 800 Udimm RAM, Kuesuny PC2-6400/PC2-6400U 1.8V CL6 240 Pin Non-ECC Unbuffered Desktop Memory Modules",Computer,"computers,components",9b4bc272-9147-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",Kolkata,West Bengal,India,All,All,0.00142,0.0582,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '20:00:00'}"
"Mr HobNob Teflon Bone Folder - Large Handmade Tool, Best for Bookbinding, Origami, Paper Crafts, Scoring, Folding, Creasing. Non Scratch, Non Glaze, Non Stick. Smooth, Ergonomic and Handmade",Arts & Crafts,"arts,crafts,crafting",27b73884-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '45'}",Pune,Maharashtra,India,All,Android Mobile,0.00105,0.0245,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
theBalm Schwing and Mad Lash Liquid Eyeliner and Mascara Kit,Clothing & Accessories,"b,e,a,u,t,y,,,m,a,k,e,u,p",e6098556-9142-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '30'}",Mumbai,Maharashtra,India,All,All,0.00080,0.0092,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '11:00:00'}"
"5L Dry Bag, Assorted Colors, Set of 2, Grey and Blue",Sports & Fitness,"s,p,o,r,t,s,,,b,o,a,t,i,n,g,,,s,a,i,l,i,n,g,,,a,c,c,e,s,s",75344c28-9145-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",Delhi,Delhi,India,All,All,0.00071,0.0336,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '11:00:00'}"
"Deluxe Tableware Set for Pixel Mine Crafter Themed Parties with Happy Birthday Banner! (Serves 8) - Birthday Party Supplies - Tablecloth, Plates, Cups, Cutlery, Napkins, Balloons, 8 Bonus Gifts!",Home & Kitchen,"home,kitchen,event,party",29fc2228-9148-11f0-b7f6-0e087721c0e9,Stop Campaign,M,"{'start': '25', 'end': '35'}",Mumbai,Maharashtra,India,All,All,0.00027,0.0420,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '21:00:00'}"
Livder 12 Pieces Small Party Present Gift Paper Bags with Handles for Birthday Wedding Christmas Parties (Colorful),Arts & Crafts,"arts,crafts,gift,wrapping",da1a4000-9142-11f0-b7f6-0e087721c0e9,Update Campaign,M,"{'start': '0', 'end': '0'}",Mumbai,Maharashtra,India,All,All,0.00105,0.0085,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '11:00:00'}"
Tough-1 Final Touches Grooming Caddy,Home & Kitchen,"pets,horse",6f88e4a0-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Hyderabad,Telangana,India,All,Android Mobile,0.00051,0.0357,600,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '17:00:00'}"
"Anchor Hocking 1-Gallon Heritage Hill Jar, Set of 2",Home & Kitchen,"home,kitchen,home,storage",8086c542-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",Jaipur,Rajasthan,India,All,Windows Computer,0.00027,0.0327,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '17:00:00'}"
335105 Screw Extractor Set 5 Pcs Polished,Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,knives,tools",8ed8c140-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '35', 'end': '50'}",Pune,Maharashtra,India,L,All,0.00063,0.0541,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
"RAOYI 5 Pack 16GB USB Flash Drives USB 2.0 Memory Stick Bulk Pack 16 GB Thumb Drives Jump Drives Swivel Pen Drive (16G, 5 Mixed Colors: Black Blue Cyan Green Orange)",Computer,"computers,data,storage",a202082c-9144-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Ludhiana,Punjab,India,M,All,0.00077,0.0527,400,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '17:00:00'}"
"D&D PowerDrive B36/5L390 V Belt, B/5L, Rubber, 5/8"" x 39"" OC",Tools & Hardware,"industrial,scientific,power,transmission,products",ab2abdbc-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '25', 'end': '35'}",All,All,India,All,Android Mobile,0.00019,0.0085,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '21:00:00'}"
Quiksilver Highline Limited Monochrome 3/2mm Chest Zip Steamer Men's Full Wetsuits,Sports & Fitness,"outdoor,sports,water,sports,ater,sports,surfing",c256972e-9143-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Pune,Maharashtra,India,All,All,0.00050,0.0199,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '18:00:00'}"
Waterproof Dive Bag - Scuba Bag for Diving Equipment - Extra Large Scuba Diving Gear and Snorkel Bag Dry Bag - Ideal Dive Gear Bag and Fin Bag for Water Sports,Sports & Fitness,"outdoor,sports,water,sports,ater,sports,diving",ca8b5d10-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",All,All,India,All,All,0.00072,0.0508,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '22:00:00'}"
Toddler Non Skid No Show Socks - Low Cut Anti Slip Grip Slippers for Baby Kids Boys Girls 10 Pairs,Sports & Fitness,"sports,running,clothing",d9a72090-914a-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '20', 'end': '40'}",All,All,India,All,All,0.00028,0.0040,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '20:00:00'}"
"RDX Boxing Gloves for Training Muay Thai - Genuine Cowhide Leather Infused Gel Gloves for Sparring, Kickboxing and Heavy Punching Bag, Fighting, Bag Mitts, Focus Mitts",Sports & Fitness,"fitness,other,sports,boxing,dancing,martial,fencing,iceskating",e5f422d0-914a-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00123,0.0218,100,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '13:00:00'}"
"Tobin Zenbroidery Stamped Embroidery 10""X10""-Mandala",Arts & Crafts,"arts,crafts,needlework",461d8fc8-9148-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,M,All,0.00040,0.0054,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '16:00:00'}"
"FoodSaver Vacuum Sealed Fresh Container, 5 Cup, Clear",Home & Kitchen,"home,kitchen,home,storage",008324c0-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Hyderabad,Telangana,India,All,All,0.00054,0.0215,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '21:00:00'}"
"Desert Tan Tissue Paper 15"" X 20"" - 100 Sheets",Arts & Crafts,"arts,crafts,gift,wrapping",1171726e-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",Hyderabad,Telangana,India,M,All,0.00086,0.0145,600,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '13:00:00'}"
point6 Ski Carve Light OTC Ski Socks,Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,clothing",6773ba8a-9143-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00103,0.0558,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '14:00:00'}"
Betalala Welcome Baby Burlap Banner-Vintage Party Decorations - Baby Shower Decorations,Arts & Crafts,"arts,crafts,party,decorations",3170fac6-914b-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '25', 'end': '35'}",Pune,Maharashtra,India,All,Windows Computer,0.00104,0.0508,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '12:00:00'}"
iStrong Backup Camera Wireless System for Sedans/SUVs/MinVans/Pickups  with 7'' Monitor Kit Rear View/Front View/Side View Camera 7 LED Night Vision Waterproof Guide Lines ON/OFF,Tools & Hardware,"automotive,electronics,accessories",3ec0a8de-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Coimbatore,Tamil Nadu,India,M,All,0.00097,0.0475,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '20:00:00'}"
KAKAO FRIENDS Official- Lovely Apeach Makeup Cosmetic Desk Vanity Mirror,Home & Kitchen,"home,kitchen,furniture",4ec8509c-914b-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00022,0.0413,600,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '16:00:00'}"
"Mr HobNob Teflon Bone Folder - Large Handmade Tool, Best for Bookbinding, Origami, Paper Crafts, Scoring, Folding, Creasing. Non Scratch, Non Glaze, Non Stick. Smooth, Ergonomic and Handmade",Arts & Crafts,"arts,crafts,crafting",27b73884-914a-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '45'}",Pune,Maharashtra,India,All,Android Mobile,0.00105,0.0245,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
"LDFAS Forerunner 45 Case, 42MM Silicone TPU Shock-Proof and Protector Cover Compatible for Garmin Forerunner 45 Smartwatch, Black",Electronics,"electronics,wearable,tech",06fc8f44-9146-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '45'}",All,All,India,All,All,0.00146,0.0482,900,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '20:00:00'}"
Yamaha Bruin 350 Carburetor YFM 350 YFM350 2004 2005 2006 2x4 4x4 Carby NEW,Tools & Hardware,"automotive,moto",7b53c506-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00113,0.0327,800,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '16:00:00'}"
"Haviland 01418SE EPDM Rubber Non-Marking Standard Duty Serrated Applicator Squeegee, 18"" Length, Gray",Home & Kitchen,"home,kitchen,cleaning,supplies",4fd16f34-9149-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '25', 'end': '35'}",Kolkata,West Bengal,India,All,All,0.00054,0.0290,800,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '14:00:00'}"
"ProClimb 30kN Large Aluminum Rope Pulley - Single/Double Sheave, CE/UIAA Certified",Sports & Fitness,"outdoor,recreation,reation,climbing",9745fd24-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00039,0.0589,400,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '13:00:00'}"
335105 Screw Extractor Set 5 Pcs Polished,Sports & Fitness,"outdoor,sports,camping,hiking,ping,hiking,knives,tools",8ed8c140-914a-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '35', 'end': '50'}",Pune,Maharashtra,India,L,All,0.00063,0.0541,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
uxcell 2 PCS 10mm Straight Shank Electric HSS Twist Drill Bit,Tools & Hardware,"i,n,d,u,s,t,r,i,a,l,,,s,c,i,e,n,t,i,f,i,c,,,c,u,t,t,i,n,g,,,t,o,o,l,s",b4dbe88a-914b-11f0-b7f6-0e087721c0e9,New Campaign,F,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00059,0.0265,800,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '12:00:00'}"
"2PCS Luggage Straps TSA Approved,Suitcase Strap Belt Adjustable Travel Accessories Luggage Straps for Suitcases Add a Bag (Black)",Home & Kitchen,"luggage,travel,accessories",c5559f4e-914b-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '0', 'end': '0'}",Kolkata,West Bengal,India,M,All,0.00131,0.0571,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '22:00:00'}"
ABCO 00300-12 Whisk 100% Corn Broom,Home & Kitchen,"home,kitchen,cleaning,supplies",d198d7c6-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '25', 'end': '35'}",All,All,India,All,All,0.00032,0.0278,600,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '12:00:00'}"
"FoodSaver Vacuum Sealed Fresh Container, 5 Cup, Clear",Home & Kitchen,"home,kitchen,home,storage",008324c0-914b-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Hyderabad,Telangana,India,All,All,0.00054,0.0215,300,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '21:00:00'}"
Bememo 2 Pieces Barrel Shaped Travel Bag Makeup Bag Cosmetic Bag Travel Kit Organizer Bathroom Storage Carry Case Toiletry Bags (Blue and Red),Home & Kitchen,"l,u,g,g,a,g,e,,,t,r,a,v,e,l,,,a,c,c,e,s,s,o,r,i,e,s",f318b074-914b-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00018,0.0423,200,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '18:00:00'}"
"Hillman 40926 Galvanized Phillips Drive Deck Screw, 6 X 1 5/8-Inch, 75 pack",Tools & Hardware,"i,n,d,u,s,t,r,i,a,l,,,s,c,i,e,n,t,i,f,i,c,,,f,a,s,t,e,n,e,r,s",b04f7806-9144-11f0-b7f6-0e087721c0e9,Stop Campaign,F,"{'start': '35', 'end': '50'}",All,All,India,All,All,0.00067,0.0378,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '16:00:00'}"
Equine Couture Ladies Crystal Riding Gloves,Sports & Fitness,"team,sports,sports,equestrian,sports",0c9ce056-914c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Chennai,Tamil Nadu,India,All,All,0.00110,0.0177,400,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '16:00:00'}"
MSC International 40701 Joie Moo Cow Cheese Slice Holder Pod,Home & Kitchen,"home,kitchen,kitchen,dining",1ae1e058-914c-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00068,0.0190,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '22:00:00'}"
"VASAGLE Wood 20 Wine Display Rack, Standing Bottles Storage Shelf, Wobble-Free, Espresso ULWR01BR",Home & Kitchen,"home,kitchen,home,storage",2b9d6cc8-914c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '0', 'end': '0'}",Hyderabad,Telangana,India,All,All,0.00139,0.0520,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '21:00:00'}"
Bikini Zone Moisturizing Shave Cream Grapefruit Pomegrante,Clothing & Accessories,"beauty,tools,accessories",01a506fe-9149-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '35', 'end': '50'}",All,All,India,All,Windows Computer,0.00029,0.0524,800,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '0:00:00'}"
"8GB Kit (2GBX4) DDR2 800 Udimm RAM, Kuesuny PC2-6400/PC2-6400U 1.8V CL6 240 Pin Non-ECC Unbuffered Desktop Memory Modules",Computer,"computers,components",9b4bc272-9147-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Kolkata,West Bengal,India,All,All,0.00142,0.0582,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '20:00:00'}"
"Power Strip with USB, NTONPOWER Travel Power Strip, 3 USB 3 Outlets Desktop Charging Station with 5ft Extension Cord Compact for Travel, Cruise Ship, Dorm Room, Nightstand and Hotel - White",Computer,"computers,power,strips",f74466f4-9149-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00110,0.0437,900,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '23:00:00'}"
"Disney Girl's 'Beauty and Beast' Quartz Stainless Steel and Leather Watch, Color:Gold-Toned (Model: W002923)",Clothing & Accessories,"g,i,r,l,,,f,a,s,h,i,o,n,,,w,a,t,c,h,e,s",66a0f948-914c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '30'}",All,All,India,M,iPhone,0.00017,0.0340,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '18:00:00'}"
"12 Durable Nail Guard Sponge Scrubbers Great for Dishes, Sinks, & Counter Tops Sponge (2)",Tools & Hardware,"industrial,scientific,janitorial,sanitation",7813f2ca-914c-11f0-b7f6-0e087721c0e9,New Campaign,M,"{'start': '0', 'end': '0'}",All,All,India,All,All,0.00115,0.0024,900,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '21:00:00'}"
"Dusters Killer Ostrich Feather Dusters, MB01, 16"" L, Small",Home & Kitchen,"home,kitchen,cleaning,supplies",87f87b84-914c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '50', 'end': '60'}",Delhi,Delhi,India,All,All,0.00020,0.0112,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '11:00:00'}"
"Disney Girl's 'Beauty and Beast' Quartz Stainless Steel and Leather Watch, Color:Gold-Toned (Model: W002923)",Clothing & Accessories,"g,i,r,l,,,f,a,s,h,i,o,n,,,w,a,t,c,h,e,s",66a0f948-914c-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '20', 'end': '30'}",All,All,India,M,iPhone,0.00017,0.0340,500,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '18:00:00'}"
"Dusters Killer Ostrich Feather Dusters, MB01, 16"" L, Small",Home & Kitchen,"home,kitchen,cleaning,supplies",87f87b84-914c-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '50', 'end': '60'}",Delhi,Delhi,India,All,All,0.00020,0.0112,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '11:00:00'}"
Sneaker Jesus SJ001 The Higher Power - The Almighty Protector for Fabrics Water Repellant - 4 fl. oz.,Tools & Hardware,"automotive,care,care",40c50066-9147-11f0-b7f6-0e087721c0e9,Stop Campaign,F,"{'start': '25', 'end': '35'}",All,All,India,H,All,0.00113,0.0504,400,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '10:00:00'}"
Meritor R200304 King Pin Kit,Tools & Hardware,"automotive,heavy,duty",9046ab38-9149-11f0-b7f6-0e087721c0e9,Stop Campaign,All,"{'start': '0', 'end': '0'}",Pune,Maharashtra,India,All,All,0.00108,0.0223,700,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '11:00:00'}"
Mondor Born to Skate Glitter Velvet Dress 2723,Sports & Fitness,"winter,sports,recreation,winter,sports,skating",7a245e52-9146-11f0-b7f6-0e087721c0e9,Update Campaign,All,"{'start': '20', 'end': '40'}",All,All,India,H,Android Mobile,0.00076,0.0100,400,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '8:00:00', 'end': '19:00:00'}"
"Cavallo Simple Hoof Boot for Horses, Black",Home & Kitchen,"pets,horse",e1dad4f8-914c-11f0-b7f6-0e087721c0e9,New Campaign,All,"{'start': '20', 'end': '45'}",Delhi,Delhi,India,All,All,0.00048,0.0377,900,"{'start': '2025-09-14', 'end': '2025-09-15'}","{'start': '9:00:00', 'end': '11:00:00'}"
